Fecha;IP;Status;Position
2021-02-24 07:51:06;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:51:06;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:50:31;192.168.150.237:1813;activated;globallist
2021-02-24 07:50:31;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:50:31;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:50:08;192.168.150.237:1813;activated;globallist
2021-02-24 07:50:08;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:50:08;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:49:45;192.168.150.237:1813;activated;globallist
2021-02-24 07:49:45;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:49:45;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:47:17;192.168.150.237:1813;activated;globallist
2021-02-24 07:47:17;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:47:17;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:46:55;192.168.150.237:1813;activated;globallist
2021-02-24 07:46:55;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:46:55;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:46:38;192.168.150.237:1813;activated;globallist
2021-02-24 07:46:38;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:46:38;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:45:54;192.168.150.237:1813;activated;globallist
2021-02-24 07:45:54;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:45:54;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:45:19;192.168.150.237:1813;activated;globallist
2021-02-24 07:45:19;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:45:19;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:43:52;192.168.150.237:1813;activated;globallist
2021-02-24 07:43:52;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:43:52;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:42:19;192.168.150.237:1813;activated;globallist
2021-02-24 07:42:19;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:42:19;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:41:35;192.168.150.237:1813;activated;globallist
2021-02-24 07:41:35;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:41:35;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:41:15;192.168.150.237:1813;activated;globallist
2021-02-24 07:41:15;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:41:15;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:41:02;192.168.150.237:1813;activated;globallist
2021-02-24 07:41:02;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:41:02;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:40:35;192.168.150.237:1813;activated;globallist
2021-02-24 07:40:35;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:40:35;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:39:54;192.168.150.237:1813;activated;globallist
2021-02-24 07:39:54;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:39:54;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:39:17;192.168.150.237:1813;activated;globallist
2021-02-24 07:39:17;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:39:17;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:38:23;192.168.150.237:1813;activated;globallist
2021-02-24 07:38:23;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:38:23;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:37:23;192.168.150.237:1813;activated;globallist
2021-02-24 07:37:23;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:37:23;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:36:03;192.168.150.237:1813;activated;globallist
2021-02-24 07:36:03;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:36:03;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:34:25;192.168.150.237:1813;activated;globallist
2021-02-24 07:34:25;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:34:25;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:34:02;192.168.150.237:1813;activated;globallist
2021-02-24 07:34:02;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:34:02;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:33:07;192.168.150.237:1813;activated;globallist
2021-02-24 07:33:07;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:33:07;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:32:43;192.168.150.237:1813;activated;globallist
2021-02-24 07:32:43;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:32:43;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:32:03;192.168.150.237:1813;activated;globallist
2021-02-24 07:32:03;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:32:03;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:31:27;192.168.150.237:1813;activated;globallist
2021-02-24 07:31:27;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:31:27;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:31:02;192.168.150.237:1813;activated;globallist
2021-02-24 07:31:02;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:31:02;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:30:09;192.168.150.237:1813;activated;globallist
2021-02-24 07:30:09;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:30:09;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:29:21;192.168.150.237:1813;activated;globallist
2021-02-24 07:29:21;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:29:21;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:28:45;192.168.150.237:1813;activated;globallist
2021-02-24 07:28:45;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:28:45;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:27:59;192.168.150.237:1813;activated;globallist
2021-02-24 07:27:59;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:27:59;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:27:31;192.168.150.237:1813;activated;globallist
2021-02-24 07:27:31;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:27:31;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:27:03;192.168.150.237:1813;activated;globallist
2021-02-24 07:27:03;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:27:03;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:26:14;192.168.150.237:1813;activated;globallist
2021-02-24 07:26:14;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:26:14;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:26:04;192.168.150.237:1813;activated;globallist
2021-02-24 07:26:04;192.168.150.238:1813;deactivated;globallist
2021-02-24 07:26:04;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:46:30;192.168.150.237:1813;activated;globallist
2021-02-25 07:46:30;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:46:30;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:45:31;192.168.150.237:1813;activated;globallist
2021-02-25 07:45:31;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:45:31;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:45:17;192.168.150.237:1813;activated;globallist
2021-02-25 07:45:17;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:45:17;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:44:51;192.168.150.237:1813;activated;globallist
2021-02-25 07:44:51;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:44:51;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:44:17;192.168.150.237:1813;activated;globallist
2021-02-25 07:44:17;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:44:17;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:43:56;192.168.150.237:1813;activated;globallist
2021-02-25 07:43:56;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:43:56;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:42:24;192.168.150.237:1813;activated;globallist
2021-02-25 07:42:24;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:42:24;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:41:59;192.168.150.237:1813;activated;globallist
2021-02-25 07:41:59;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:41:59;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:41:29;192.168.150.237:1813;activated;globallist
2021-02-25 07:41:29;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:41:29;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:40:38;192.168.150.237:1813;activated;globallist
2021-02-25 07:40:38;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:40:38;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:39:31;192.168.150.237:1813;activated;globallist
2021-02-25 07:39:31;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:39:31;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:38:58;192.168.150.237:1813;activated;globallist
2021-02-25 07:38:58;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:38:58;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:37:57;192.168.150.237:1813;activated;globallist
2021-02-25 07:37:57;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:37:57;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:37:32;192.168.150.237:1813;activated;globallist
2021-02-25 07:37:32;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:37:32;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:37:07;192.168.150.237:1813;activated;globallist
2021-02-25 07:37:07;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:37:07;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:36:58;192.168.150.237:1813;activated;globallist
2021-02-25 07:36:58;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:36:58;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:36:28;192.168.150.237:1813;activated;globallist
2021-02-25 07:36:28;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:36:28;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:35:50;192.168.150.237:1813;activated;globallist
2021-02-25 07:35:50;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:35:50;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:34:50;192.168.150.237:1813;activated;globallist
2021-02-25 07:34:50;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:34:50;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:34:30;192.168.150.237:1813;activated;globallist
2021-02-25 07:34:30;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:34:30;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:33:50;192.168.150.237:1813;activated;globallist
2021-02-25 07:33:50;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:33:50;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:33:34;192.168.150.237:1813;activated;globallist
2021-02-25 07:33:34;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:33:34;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:32:41;192.168.150.237:1813;activated;globallist
2021-02-25 07:32:41;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:32:41;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:31:44;192.168.150.237:1813;activated;globallist
2021-02-25 07:31:44;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:31:44;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:29:44;192.168.150.237:1813;activated;globallist
2021-02-25 07:29:44;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:29:44;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:26:52;192.168.150.237:1813;activated;globallist
2021-02-25 07:26:52;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:26:52;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:24:45;192.168.150.237:1813;activated;globallist
2021-02-25 07:24:45;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:24:45;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:24:09;192.168.150.237:1813;activated;globallist
2021-02-25 07:24:09;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:24:09;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:20:58;192.168.150.237:1813;activated;globallist
2021-02-25 07:20:58;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:20:58;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:20:13;192.168.150.237:1813;activated;globallist
2021-02-25 07:20:13;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:20:13;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:18:59;192.168.150.237:1813;activated;globallist
2021-02-25 07:18:59;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:18:59;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:18:15;192.168.150.237:1813;activated;globallist
2021-02-25 07:18:15;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:18:15;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:17:41;192.168.150.237:1813;activated;globallist
2021-02-25 07:17:41;192.168.150.238:1813;deactivated;globallist
2021-02-25 07:17:41;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:26:36;192.168.150.237:1813;activated;globallist
2021-02-26 08:26:36;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:26:36;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:26:16;192.168.150.237:1813;activated;globallist
2021-02-26 08:26:16;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:26:16;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:25:39;192.168.150.237:1813;activated;globallist
2021-02-26 08:25:39;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:25:39;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:25:23;192.168.150.237:1813;activated;globallist
2021-02-26 08:25:23;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:25:23;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:24:51;192.168.150.237:1813;activated;globallist
2021-02-26 08:24:51;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:24:51;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:24:35;192.168.150.237:1813;activated;globallist
2021-02-26 08:24:35;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:24:35;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:23:41;192.168.150.237:1813;activated;globallist
2021-02-26 08:23:41;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:23:41;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:23:27;192.168.150.237:1813;activated;globallist
2021-02-26 08:23:27;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:23:27;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:22:47;192.168.150.237:1813;activated;globallist
2021-02-26 08:22:47;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:22:47;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:22:23;192.168.150.237:1813;activated;globallist
2021-02-26 08:22:23;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:22:23;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:22:01;192.168.150.237:1813;activated;globallist
2021-02-26 08:22:01;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:22:01;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:21:54;192.168.150.237:1813;activated;globallist
2021-02-26 08:21:54;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:21:54;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:21:38;192.168.150.237:1813;activated;globallist
2021-02-26 08:21:38;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:21:38;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:21:02;192.168.150.237:1813;activated;globallist
2021-02-26 08:21:02;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:21:02;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:20:38;192.168.150.237:1813;activated;globallist
2021-02-26 08:20:38;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:20:38;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:20:22;192.168.150.237:1813;activated;globallist
2021-02-26 08:20:22;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:20:22;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:20:10;192.168.150.237:1813;activated;globallist
2021-02-26 08:20:10;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:20:10;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:19:55;192.168.150.237:1813;activated;globallist
2021-02-26 08:19:55;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:19:55;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:19:29;192.168.150.237:1813;activated;globallist
2021-02-26 08:19:29;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:19:29;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:19:17;192.168.150.237:1813;activated;globallist
2021-02-26 08:19:17;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:19:17;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:18:14;192.168.150.237:1813;activated;globallist
2021-02-26 08:18:14;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:18:14;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:17:09;192.168.150.237:1813;activated;globallist
2021-02-26 08:17:09;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:17:09;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:16:51;192.168.150.237:1813;activated;globallist
2021-02-26 08:16:51;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:16:51;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:16:29;192.168.150.237:1813;activated;globallist
2021-02-26 08:16:29;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:16:29;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:15:16;192.168.150.237:1813;activated;globallist
2021-02-26 08:15:16;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:15:16;192.168.150.238:1813;deactivated;globallist
2021-02-26 08:14:54;192.168.150.237:1813;activated;globallist
